Year,Month,Amount,Term,Bank,State,City,Zip,CreateJob,NoEmp,RealEstate,RevLineCr,UrbanRural,Default
2003,June,397000,300,WILSHIRE BANK,CA,WEST HOLLYWOOD (BR. P.O. NAME,91307,1,1,Yes,N,Urban,0
2003,October,269000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92101,25,5,Yes,N,Urban,0
2003,June,31503,84,BANK OF AMERICA NATL ASSOC,CA,ANTIOCH,94509,1,3,No,Y,Urban,0
2003,May,296200,300,WELLS FARGO BANK NATL ASSOC,CA,POMONA,91765,0,17,Yes,N,Urban,0
2003,February,50919,29,BANK OF AMERICA NATL ASSOC,CA,SANTA ANA,92704,0,8,No,N,Urban,1
2003,December,256000,240,CDC SMALL BUS. FINAN CORP,CA,OCEANSIDE,92054,2,4,Yes,N,Urban,0
2003,May,25000,60,"CITIBANK, N.A.",CA,SAN DIEGO,92116,0,1,No,Y,Urban,0
2003,January,191584,120,U.S. BANK NATIONAL ASSOCIATION,CA,WEST SACRAMENTO,95660,1,1,No,Y,Urban,0
2003,October,500000,300,FIRST BANK,CA,WESTMINSTER,92683,0,2,Yes,N,Urban,0
2003,April,52656,36,WELLS FARGO BANK NATL ASSOC,CA,ANTELOPE,95843,0,1,No,Y,Urban,0
2003,June,78000,87,CALIFORNIA UNITED BANK,CA,VENTURA,91362,0,6,No,N,Urban,0
2003,April,19100,84,BANK OF AMERICA NATL ASSOC,CA,ROSSMOOR,92688,0,1,No,Y,Urban,0
2003,September,500000,300,U.S. BANK NATIONAL ASSOCIATION,CA,PACOIMA,91331,2,6,Yes,N,Urban,0
2003,January,366000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,MONROVIA,91016,4,12,Yes,N,Urban,0
2003,November,50000,19,BANK OF AMERICA NATL ASSOC,CA,WOODLAND HILLS,91364,2,3,No,Y,Urban,1
2003,January,290000,120,WELLS FARGO BANK NATL ASSOC,CA,LA MIRADA,90638,4,4,No,N,Urban,0
1994,September,180000,84,WELLS FARGO BANK NATL ASSOC,CA,CONCORD,94521,0,3,No,N,Rural,0
2003,September,50000,84,BANK OF AMERICA NATL ASSOC,CA,DIAMOND BAR,91765,0,5,No,Y,Urban,0
2003,June,500000,306,UMPQUA BANK,CA,FAIRFIELD,94533,0,2,Yes,N,Urban,0
2003,January,5000,57,BBCN BANK,CA,OAKLAND,94603,0,2,No,N,Rural,1
2003,May,298000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,STUDIO CITY,91604,6,12,Yes,N,Urban,0
2003,November,10000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90008,4,2,No,Y,Urban,0
2003,September,40000,23,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90004,0,3,No,Y,Urban,1
2003,October,126000,240,ADVANTAGE CERT. DEVEL CORP,CA,LONG BEACH,90808,2,3,Yes,N,Urban,0
2003,August,120000,120,COAST NATIONAL BANK,CA,MORRO BAY,93442,1,1,No,N,Undefined,0
2003,June,1300000,240,CDC SMALL BUS. FINAN CORP,CA,OCEANSIDE,92054,5,15,Yes,N,Urban,0
2003,April,36000,36,WELLS FARGO BANK NATL ASSOC,CA,CAMARILLO,93012,1,1,No,Y,Urban,0
2003,May,10000,84,BANK OF AMERICA NATL ASSOC,CA,MANHATTAN BEACH,90266,0,1,No,Y,Urban,0
2003,August,294000,300,HERITAGE BANK OF COMMERCE,CA,LOS ANGELES,90034,3,5,Yes,N,Urban,0
2003,July,151000,120,HERITAGE BANK OF COMMERCE,CA,LOS ANGELES,90034,3,5,No,N,Urban,0
2003,May,422000,240,CDC SMALL BUS. FINAN CORP,CA,VISTA,92083,15,15,Yes,N,Urban,0
2003,June,26000,50,BANK OF AMERICA NATL ASSOC,CA,GLENDALE,91205,1,2,No,N,Urban,1
2003,July,508500,300,AURORA BANK FSB,CA,SAN DIEGO,92116,0,1,Yes,N,Urban,0
2003,July,77000,84,BANK OF AMERICA NATL ASSOC,CA,SAN JOSE,95008,5,7,No,Y,Urban,0
2003,February,56355,19,CALIFORNIA BANK & TRUST,CA,TEMECULA,92591,1,3,No,Y,Urban,1
2003,November,120000,84,BANK OF AMERICA NATL ASSOC,CA,SAN DIEGO,92111,0,6,No,Y,Urban,0
2003,October,300000,120,CENTRAL VALLEY COMMUNITY BANK,CA,FREMONT,94538,0,4,No,N,Urban,0
2003,February,16511,36,WELLS FARGO BANK NATL ASSOC,CA,RANCHO MIRAGE,92270,0,1,No,Y,Undefined,0
2003,January,5000,84,INNOVATIVE BANK,CA,SANTA CLARITA,91351,0,1,No,N,Urban,0
2003,July,123000,51,DESERT COMMUN BANK A DIVISION,CA,APPLE VALLEY,92307,1,15,No,N,Urban,1
2003,November,97500,84,UNITI BANK,CA,PASADENA,91106,0,2,No,Y,Urban,0
2003,February,372000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,PALMDALE,93551,32,65,Yes,N,Urban,0
2003,November,50000,60,CALIFORNIA BANK & TRUST,CA,CORONADO,92116,2,3,No,N,Urban,0
2003,January,351000,240,CDC SMALL BUS. FINAN CORP,CA,HUNTINGTON BEACH,92646,10,17,Yes,N,Urban,0
2003,January,1054200,300,U.S. BANK NATIONAL ASSOCIATION,CA,BURLINGAME,94010,0,2,Yes,N,Urban,0
2003,April,110000,96,HANMI BANK,CA,OAKLAND,94612,0,3,No,N,Urban,0
2003,July,946850,276,CALIFORNIA BANK & TRUST,CA,FRESNO,93727,0,2,Yes,N,Urban,0
2003,November,10000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90027,0,8,No,Y,Urban,0
2003,August,204000,240,CERTIFIED DEVEL CORP OF TULARE,CA,BAKERSFIELD,93301,4,4,Yes,N,Urban,0
2003,August,10000,36,WELLS FARGO BANK NATL ASSOC,CA,FALLBROOK,92028,0,1,No,Y,Urban,0
2003,June,50000,84,BANK OF AMERICA NATL ASSOC,CA,LA PUENTE,91744,0,2,No,Y,Urban,0
2003,August,150000,84,CALIFORNIA BANK & TRUST,CA,EL CAJON,92020,1,2,No,N,Urban,0
2003,August,5000,84,BANK OF AMERICA NATL ASSOC,CA,LAGUNA NIGUEL,92677,0,2,No,Y,Urban,0
1994,June,300000,84,EAST WEST BANK,CA,WILMINGTON,90744,0,11,No,N,Rural,0
1994,September,220000,300,EAST WEST BANK,CA,WILMINGTON,90744,0,11,Yes,N,Rural,0
2003,June,25000,63,MUFG UNION BANK NATL ASSOC,CA,SAN LUIS OBISPO,93401,0,8,No,N,Urban,1
2003,April,150000,120,MUFG UNION BANK NATL ASSOC,CA,SHADOW HILLS,91040,0,2,No,N,Urban,0
2003,December,145000,126,OPUS BANK,CA,FULLERTON,92835,0,10,No,N,Urban,0
2003,June,4835,55,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90057,0,1,No,Y,Urban,1
2003,December,49950,58,BANK OF AMERICA NATL ASSOC,CA,TOLUCA LAKE,91602,1,8,No,Y,Urban,1
2003,October,10000,84,INNOVATIVE BANK,CA,VALLEJO,94589,0,1,No,N,Rural,0
2003,August,427100,300,WELLS FARGO BANK NATL ASSOC,CA,SAN FERNANDO,91340,1,1,Yes,N,Urban,0
2003,February,25000,84,BANK OF AMERICA NATL ASSOC,CA,NAPA,94559,0,3,No,Y,Urban,0
2003,April,5000,84,INNOVATIVE BANK,CA,LOS ANGELES,90010,2,1,No,N,Rural,0
2003,November,10000,25,BBCN BANK,CA,LOS ANGELES,90010,1,4,No,N,Rural,1
2003,December,484000,72,COMERICA BANK,CA,TRUCKEE,96161,0,8,No,N,Undefined,1
2003,November,107700,120,MONTECITO BANK & TRUST,CA,SANTA BARBARA,93101,0,10,No,N,Urban,0
2003,June,92800,120,UMPQUA BANK,CA,VALENCIA,91355,1,3,No,N,Urban,0
1994,May,345000,300,WESTAMERICA BANK,CA,REDWOOD CITY,94065,0,16,Yes,N,Rural,0
2003,March,10000,84,BANK OF AMERICA NATL ASSOC,CA,SAN DIEGO,92130,2,1,No,Y,Urban,0
2003,July,1310000,120,WELLS FARGO BANK NATL ASSOC,CA,SANTA ROSA,95403,0,18,No,N,Urban,0
2003,February,571500,300,U.S. BANK NATIONAL ASSOCIATION,CA,VAN NUYS,91406,2,8,Yes,N,Urban,0
2003,April,5000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90049,0,5,No,Y,Urban,0
2003,November,765000,300,BBCN BANK,CA,LOS ANGELES,90010,0,2,Yes,N,Urban,0
2003,September,150000,60,"CITIBANK, N.A.",CA,SAN MARCOS,92069,8,30,No,N,Urban,0
2003,July,765000,300,"WACHOVIA SBA LENDING, INC.",CA,WHITTIER,90601,13,70,Yes,N,Urban,0
2003,May,5000,74,BBCN BANK,CA,OAKLAND,94611,1,1,No,N,Rural,1
2003,July,127000,240,SBA - EDF ENFORCEMENT ACTION,CA,PLACERVILLE,95667,0,14,Yes,N,Undefined,0
2003,June,30000,83,WELLS FARGO BANK NATL ASSOC,CA,SANTA PAULA,93060,1,1,No,Y,Urban,0
2003,August,25000,36,WELLS FARGO BANK NATL ASSOC,CA,ROSEVILLE,95747,0,1,No,Y,Urban,0
2003,November,50000,58,BANK OF AMERICA NATL ASSOC,CA,SAN FRANCISCO,94417,0,2,No,N,Urban,1
2003,May,25000,54,CAPITAL ONE NATL ASSOC,CA,CASTRO VALLEY,94546,5,1,No,N,Urban,1
2003,October,465000,300,PACIFIC WESTERN BANK,CA,PLACENTIA,92870,4,4,Yes,N,Urban,0
2003,May,45000,4,WELLS FARGO BANK NATL ASSOC,CA,SAN DIEGO,92129,2,1,No,Y,Urban,1
2003,April,700000,300,PACIFIC WESTERN BANK,CA,NORTH HOLLYWOOD,91601,2,12,Yes,N,Urban,0
1994,January,58000,60,BANK OF AMERICA CALIFORNIA N.A,CA,SAN LEANDRO,94577,0,7,No,N,Rural,0
2003,August,260000,120,UMPQUA BANK,CA,CARPINTERIA,93013,2,4,No,N,Urban,0
2003,December,150000,28,WELLS FARGO BANK NATL ASSOC,CA,NORTH HOLLYWOOD,90068,3,4,No,N,Urban,1
2003,June,155000,6,WELLS FARGO BANK NATL ASSOC,CA,NORTH HOLLYWOOD,90068,3,4,No,Y,Urban,1
2003,April,40087,84,BANK OF AMERICA NATL ASSOC,CA,DEL MAR,92014,1,1,No,Y,Undefined,0
2003,October,40111,84,WELLS FARGO BANK NATL ASSOC,CA,PANORAMA CITY,91402,2,4,No,Y,Urban,0
2003,May,150000,72,WILSHIRE BANK,CA,STUDIO CITY,91604,2,6,No,N,Urban,0
2003,September,5000,61,BBCN BANK,CA,BEVERLY HILLS,90211,2,1,No,N,Rural,1
2003,June,10000,84,BANK OF AMERICA NATL ASSOC,CA,AZUSA,91702,0,1,No,N,Urban,0
2003,November,20000,84,BANK OF AMERICA NATL ASSOC,CA,SAN DIMAS,91342,5,20,No,Y,Urban,0
2003,October,1264600,300,PACIFIC WESTERN BANK,CA,HESPERIA,92345,0,2,Yes,N,Urban,0
2003,December,10000,84,BANK OF AMERICA NATL ASSOC,CA,VICTORVILLE,92392,0,1,No,Y,Urban,0
2003,August,335000,120,INTERNATL CITY BANK NATL ASSOC,CA,SANTA FE SPRINGS,90670,0,6,No,N,Urban,0
2003,August,31412,84,CALIFORNIA BANK & TRUST,CA,OAKLAND,94618,25,2,No,Y,Urban,0
2003,March,200000,120,STEARNS BK NATL ASSOC,CA,THOUSAND OAKS,91360,5,5,No,N,Urban,0
2003,July,150000,300,BRIDGE BANK NATL ASSOC,CA,SAN JOSE,95126,0,21,Yes,N,Urban,0
1994,July,750000,84,FIRST BANK,CA,SAN LEANDRO,94577,0,11,No,N,Rural,0
2003,August,45000,60,HANMI BANK,CA,LA HABRA,90631,0,2,No,N,Urban,0
2003,December,10000,84,BANK OF AMERICA NATL ASSOC,CA,MURRIETA,92562,0,1,No,Y,Urban,0
2003,October,500000,84,CITY NATIONAL BANK,CA,VALENCIA,91406,0,71,No,N,Urban,0
2003,October,50620,23,U.S. BANK NATIONAL ASSOCIATION,CA,LA JOLLA,82037,5,2,No,Y,Urban,1
2003,September,9424,84,BANK OF AMERICA NATL ASSOC,CA,GARDEN GROVE,92844,0,2,No,Y,Urban,0
2003,December,15000,84,INNOVATIVE BANK,CA,SANTA CRUZ,95062,0,1,No,N,Rural,0
2003,April,340000,120,COMERICA BANK,CA,SAN FRANCISCO,94107,3,3,No,N,Urban,0
2003,January,6000,84,INNOVATIVE BANK,CA,LOS ANGELES,90008,0,1,No,N,Rural,0
2003,November,24000,60,DESERT COMMUN BANK A DIVISION,CA,BARSTOW,92311,0,1,No,N,Urban,0
2003,August,10000,84,BANK OF AMERICA NATL ASSOC,CA,STUDIO CITY,91602,0,3,No,Y,Urban,0
1994,October,275000,13,COMERICA BANK,CA,CHULA VISTA,92010,0,5,No,N,Rural,1
2003,October,666000,84,ALTAPACIFIC BANK,CA,WILDOMAR,92595,3,3,No,N,Urban,0
2003,October,221000,60,MERRILL LYNCH BANK USA,CA,GARDEN GROVE,92841,0,15,No,N,Urban,0
2003,September,80000,84,BANK OF AMERICA NATL ASSOC,CA,SAN FRANCISCO,94102,5,60,No,Y,Urban,0
2003,March,100000,48,BBCN BANK,CA,GARDENA,90275,0,8,No,N,Urban,0
2003,March,167000,120,COMMUNITY W. BANK NATL ASSOC,CA,OCEANSIDE,92054,0,2,No,N,Urban,0
2003,December,297500,300,U.S. BANK NATIONAL ASSOCIATION,CA,VALENCIA,91411,2,6,Yes,N,Urban,0
2003,September,50030,25,CALIFORNIA BANK & TRUST,CA,BAKERSFIELD,93309,0,1,No,Y,Urban,1
2003,May,603000,300,HANMI BANK,CA,LOS ANGELES,90004,5,25,Yes,N,Urban,0
2003,April,50000,84,CENTRAL VALLEY COMMUNITY BANK,CA,STOCKTON,95219,0,15,No,N,Urban,0
2003,February,81000,240,CDC SMALL BUS. FINAN CORP,CA,WILDOMAR,92595,3,3,Yes,N,Urban,0
2003,May,8600,84,BANK OF AMERICA NATL ASSOC,CA,LONG BEACH,90804,1,3,No,Y,Urban,0
2003,March,768000,240,SBA DENVER FINANCE CENTER,CA,STOCKTON,95207,15,70,Yes,N,Urban,0
2003,March,284000,240,SBA - EDF ENFORCEMENT ACTION,CA,EL DORADO HILLS,95762,6,3,Yes,N,Urban,0
2003,June,459000,120,SUNRISE BANK OF ARIZONA,CA,TARZANA,91356,0,2,No,N,Urban,0
2003,September,163726,83,WELLS FARGO BANK NATL ASSOC,CA,BREA,92821,0,3,No,Y,Urban,0
2003,October,5000,84,INNOVATIVE BANK,CA,LOS ANGELES,90057,0,1,No,N,Urban,0
2003,November,190000,120,AMERICANWEST BANK,CA,ANAHEIM,92806,0,3,No,N,Urban,0
2003,July,307500,300,HANMI BANK,CA,TEMPLE CITY (RUDELL),91042,1,2,Yes,N,Urban,0
2003,October,128683,82,WELLS FARGO BANK NATL ASSOC,CA,SHINGLE SPRINGS,95682,0,5,No,Y,Urban,0
2003,December,951000,300,FIRST-CITIZENS BK & TR CO,CA,SAN DIMAS,91602,2,4,Yes,N,Urban,0
2003,November,5000,79,BBCN BANK,CA,LOS ANGELES,90037,1,1,No,N,Rural,1
2003,October,502000,240,CDC SMALL BUS. FINAN CORP,CA,CORONA,92880,5,6,Yes,N,Urban,0
2003,June,136000,240,MORTGAGE CAP. DEVEL CORP,CA,SAN RAFAEL,94903,1,2,Yes,N,Urban,0
2003,February,50000,84,CAPITAL ONE NATL ASSOC,CA,RANCHO CUCAMONGA,91730,2,11,No,N,Urban,0
2003,June,162000,87,WELLS FARGO BANK NATL ASSOC,CA,TOPANGA,90290,0,1,No,N,Urban,0
2003,June,106329,30,U.S. BANK NATIONAL ASSOCIATION,CA,DANVILLE,94526,0,1,No,Y,Urban,1
2003,November,50000,84,CALIFORNIA BANK & TRUST,CA,OXNARD,93036,0,2,No,Y,Urban,0
2003,July,10000,84,BANK OF AMERICA NATL ASSOC,CA,SAN FRANCISCO,94417,0,2,No,Y,Urban,0
2003,November,50000,84,CALIFORNIA BANK & TRUST,CA,FULLERTON,92833,0,2,No,Y,Urban,0
2003,October,14300,84,BANK OF AMERICA NATL ASSOC,CA,RAMONA,92065,0,1,No,Y,Undefined,0
2003,August,5292,27,WELLS FARGO BANK NATL ASSOC,CA,DELHI,95315,0,1,No,Y,Undefined,1
2003,May,640000,300,UMPQUA BANK,CA,SANTA ROSA,95401,0,10,Yes,N,Urban,0
2003,April,516000,240,MID ST. DEVEL CORP,CA,BAKERSFIELD,93312,15,15,Yes,N,Urban,0
2003,March,7319,84,BANK OF AMERICA NATL ASSOC,CA,PASADENA,91104,0,2,No,Y,Urban,0
2003,October,50000,84,BANK OF AMERICA NATL ASSOC,CA,SAN DIEGO,92124,1,1,No,Y,Urban,0
2003,May,904000,240,ENTERPRISE FUNDING CORPORATION,CA,ONTARIO,91764,13,13,Yes,N,Urban,0
2003,December,395000,240,CDC SMALL BUS. FINAN CORP,CA,IRVINE,92618,2,4,Yes,N,Urban,0
2003,May,25000,84,CAPITAL ONE NATL ASSOC,CA,FORT BRAGG,95437,0,1,No,N,Urban,0
2003,October,936000,240,MORTGAGE CAP. DEVEL CORP,CA,HAYWARD,94544,4,4,Yes,N,Urban,0
2003,April,110000,300,COMMUNITY W. BANK NATL ASSOC,CA,MARYSVILLE,95901,0,4,Yes,N,Urban,0
2004,November,49750,51,BANK OF AMERICA NATL ASSOC,CA,SAN GABRIEL,91770,0,6,No,Y,Urban,1
2004,August,250000,300,WELLS FARGO BANK NATL ASSOC,CA,SAN CARLOS,94070,0,7,Yes,N,Urban,0
2004,April,50000,63,BANK OF AMERICA NATL ASSOC,CA,WOODLAND HILLS,91364,1,5,No,N,Urban,1
2004,December,135000,300,WILSHIRE BANK,CA,SAN BERNARDINO,92405,4,4,Yes,N,Urban,0
2004,September,700000,300,CALIFORNIA BANK & TRUST,CA,MURRIETA,92562,1,1,Yes,N,Urban,0
2004,January,65283,8,BANK OF AMERICA NATL ASSOC,CA,HAYWARD,94541,3,10,No,Y,Urban,1
2004,September,51831,84,BANK OF AMERICA NATL ASSOC,CA,VALENCIA,91354,0,2,No,Y,Urban,0
2004,February,337000,300,COMMUNITY W. BANK NATL ASSOC,CA,OAK VIEW,93022,2,1,Yes,N,Urban,0
2004,February,1530000,300,AURORA BANK FSB,CA,ANAHEIM,92656,1,7,Yes,N,Urban,0
2004,October,77300,84,CALIFORNIA BANK & TRUST,CA,VISTA,92083,0,3,No,Y,Urban,0
2004,March,460000,300,WELLS FARGO BANK NATL ASSOC,CA,BURBANK,91505,1,1,Yes,N,Urban,0
2004,August,50000,31,CALIFORNIA BANK & TRUST,CA,SAN MARCOS,92069,0,3,No,Y,Urban,1
2004,October,57100,84,CALIFORNIA BANK & TRUST,CA,PALMDALE,93550,5,4,No,N,Urban,0
2004,March,35000,84,CAPITAL ONE NATL ASSOC,CA,MODESTO,95356,1,3,No,N,Urban,0
2004,October,9576,54,BANK OF AMERICA NATL ASSOC,CA,ELK GROVE,95624,0,3,No,Y,Urban,1
2004,January,28073,50,U.S. BANK NATIONAL ASSOCIATION,CA,SANTA ROSA,95407,0,5,No,Y,Urban,1
2004,September,10000,84,BANK OF AMERICA NATL ASSOC,CA,WRIGHTWOOD,92397,0,12,No,Y,Urban,0
2004,December,50000,57,BANK OF AMERICA NATL ASSOC,CA,CASTAIC,91384,1,3,No,N,Urban,1
2004,August,907000,240,"CAPITAL ACCESS GROUP, INC.",CA,SAN MATEO,94403,63,244,Yes,N,Urban,0
2004,July,150000,120,FIRST NATL BK OF SOUTHERN CALI,CA,INDIO,92201,0,4,No,N,Urban,0
2004,March,275000,240,"CAPITAL ACCESS GROUP, INC.",CA,OAKLAND,94609,18,90,Yes,N,Urban,0
2004,April,462000,300,EAST WEST BANK,CA,LA PUENTE,91744,0,10,Yes,N,Urban,0
2004,October,680000,240,CDC SMALL BUS. FINAN CORP,CA,SANTA ANA,92701,20,20,Yes,N,Urban,0
2004,January,362000,240,CALIFORNIA STATEWIDE CERT. DEV,CA,CORONA,92879,12,50,Yes,N,Urban,0
2004,November,6000,84,BANK OF AMERICA NATL ASSOC,CA,OAK HILLS,92345,0,3,No,Y,Urban,0
2004,January,25500,20,BANK OF AMERICA NATL ASSOC,CA,NEWPORT BEACH,92660,0,2,No,N,Urban,1
2004,December,22670,11,COAST NATIONAL BANK,CA,PASO ROBLES (CORPORATE NAME EL,93446,0,2,No,Y,Undefined,1
2004,May,10000,84,BANK OF AMERICA NATL ASSOC,CA,SAN MARCOS,92069,0,1,No,Y,Urban,0
2004,September,208000,120,MONTECITO BANK & TRUST,CA,SANTA BARBARA,93101,2,10,No,N,Urban,0
2004,November,62126,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90046,2,5,No,Y,Urban,0
1994,January,65000,120,COMERICA BANK,CA,SACRAMENTP,95821,0,2,No,N,Rural,0
2004,May,100000,12,HANMI BANK,CA,LOS ANGELES,90005,0,9,No,Y,Urban,0
2004,August,135000,60,BBCN BANK,CA,WHITTIER,90601,0,2,No,N,Urban,0
2004,November,300000,108,COMERICA BANK,CA,LOS GATOS,95030,0,6,No,N,Urban,1
2004,October,50000,29,BANK OF AMERICA NATL ASSOC,CA,NEWPORT BEACH,92660,0,9,No,Y,Urban,1
2004,July,47752,59,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90025,0,8,No,Y,Urban,1
2004,May,64000,84,BANK OF AMERICA NATL ASSOC,CA,STUDIO CITY,91604,5,1,No,Y,Urban,0
2004,December,6000,34,BANK OF AMERICA NATL ASSOC,CA,VENTURA (CORPORATE NAME SAN BU,93003,1,1,No,Y,Urban,1
2004,June,89600,84,BANK OF AMERICA NATL ASSOC,CA,SAN CLEMENTE,92673,0,15,No,Y,Urban,0
2004,April,112583,22,WELLS FARGO BANK NATL ASSOC,CA,MARTINEZ,94553,2,4,No,Y,Urban,1
2004,January,450000,300,CALIFORNIA BANK & TRUST,CA,LOS ANGELES,90038,0,5,Yes,N,Urban,0
2004,July,1385000,300,WELLS FARGO BANK NATL ASSOC,CA,WALNUT,91405,3,7,Yes,N,Urban,0
2004,September,999000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92121,25,75,Yes,N,Urban,0
2004,February,44500,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,91604,2,8,No,Y,Urban,0
2004,May,17443,17,WELLS FARGO BANK NATL ASSOC,CA,SOUTH SAN FRANCISCO,94080,0,1,No,Y,Urban,1
2004,October,10422,28,CALIFORNIA BANK & TRUST,CA,SAN DIEGO,92101,0,1,No,Y,Urban,1
2004,October,37000,55,BANK OF AMERICA NATL ASSOC,CA,IRVINE,92618,0,2,No,Y,Urban,1
2004,November,1300000,240,BAY AREA EMPLOYMENT DEVEL CO,CA,CASTRO VALLEY,94546,9,9,Yes,N,Urban,0
2004,May,100000,20,BANK OF AMERICA NATL ASSOC,CA,SUN VILLAGE,91306,0,6,No,N,Urban,1
2004,February,150000,106,MUFG UNION BANK NATL ASSOC,CA,SAN LUIS OBISPO,93401,0,10,No,N,Urban,1
2004,July,35000,84,CAPITAL ONE NATL ASSOC,CA,DANVILLE,94506,0,1,No,N,Urban,0
2004,December,150000,205,WESTAMERICA BANK,CA,FRESNO,93727,1,3,No,N,Urban,0
2004,March,589000,240,CDC SMALL BUS. FINAN CORP,CA,COSTA MESA,92626,14,34,Yes,N,Urban,0
2004,November,18000,37,BANK OF AMERICA NATL ASSOC,CA,MORENO,92557,0,3,No,Y,Urban,1
1994,April,25000,120,WELLS FARGO BANK NATL ASSOC,CA,RIO VISTA,94509,0,2,No,N,Rural,0
2004,August,477000,300,AURORA BANK FSB,CA,SAN DIEGO,92127,0,12,Yes,N,Urban,0
2004,August,17000,31,BANK OF AMERICA NATL ASSOC,CA,LA MESA,91942,0,1,No,Y,Urban,1
2004,January,185000,84,BBCN BANK,CA,COMMERCE,90040,0,2,No,Y,Urban,0
2004,April,128889,71,PACIFIC WESTERN BANK,CA,CARLSBAD,92009,0,2,No,Y,Urban,0
1994,December,250000,60,PACIFIC WESTERN BANK,CA,SANTEE,92071,0,8,No,N,Rural,0
2004,February,50000,84,CAPITAL ONE NATL ASSOC,CA,PASO ROBLES (CORPORATE NAME EL,93446,0,3,No,N,Urban,0
1994,July,426000,300,U.S. BANK NATIONAL ASSOCIATION,CA,PASADENA,91101,0,10,Yes,N,Rural,0
2004,October,591000,240,GREATER SACRAMENTO CERT. DEVEL,CA,SACRAMENTO,95815,0,107,Yes,N,Urban,0
2004,May,5000,40,BBCN BANK,CA,CHULA VISTA,91910,2,2,No,N,Rural,1
2004,October,207000,240,CDC SMALL BUS. FINAN CORP,CA,ARCADIA,91006,6,4,Yes,N,Urban,0
2004,August,95500,25,BANK OF AMERICA NATL ASSOC,CA,SAN JOSE,95125,1,2,No,Y,Urban,1
2004,June,10000,84,BANK OF AMERICA NATL ASSOC,CA,SANTA MONICA,90405,0,2,No,Y,Urban,0
2004,January,176000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92110,4,1,Yes,N,Urban,0
2004,September,5000,84,BBCN BANK,CA,FRAZIER PARK,93225,1,2,No,N,Rural,0
2004,December,1298000,240,CDC SMALL BUS. FINAN CORP,CA,SAN DIEGO,92126,15,85,Yes,N,Urban,0
2004,August,517000,240,SBA - EDF ENFORCEMENT ACTION,CA,POWAY,92064,2,6,Yes,N,Urban,0
2004,June,281643,120,FIRST PRIVATE BANK & TRUST,CA,BALDWIN PARK,91706,0,3,No,N,Urban,0
2004,July,25000,60,MUFG UNION BANK NATL ASSOC,CA,SANTA BARBARA,93101,1,1,No,N,Urban,0
2004,October,20000,33,BANK OF AMERICA NATL ASSOC,CA,IRVINE,92604,0,1,No,Y,Urban,0
2004,May,312000,45,"READYCAP LENDING, LLC",CA,SAN FRANCISCO,94116,0,8,No,N,Urban,1
2004,May,75000,12,PACIFIC WESTERN BANK,CA,SAN DIEGO,92106,0,2,No,Y,Urban,0
2004,December,50000,17,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,91364,2,3,No,N,Urban,1
2004,January,42000,84,BANK OF AMERICA NATL ASSOC,CA,WEST COVINA,91792,0,2,No,Y,Urban,0
2004,December,460000,84,CALIFORNIA BANK & TRUST,CA,ORANGEVALE,95662,0,11,No,Y,Urban,0
2004,November,750000,300,AURORA BANK FSB,CA,COVINA,91724,0,3,Yes,N,Urban,0
2004,February,100000,12,BBCN BANK,CA,ARTESIA,90701,2,13,No,Y,Urban,0
2004,May,824000,240,SBA - EDF ENFORCEMENT ACTION,CA,LOS ANGELES,91601,4,7,Yes,N,Urban,0
2004,January,931000,240,MORTGAGE CAP. DEVEL CORP,CA,CAMPBELL,95008,10,18,Yes,N,Urban,0
2004,September,498000,260,BANCO POPULAR NORTH AMERICA,CA,DOWNEY,90241,0,1,Yes,N,Urban,0
2004,December,8165,84,CITY NATIONAL BANK,CA,LA COSTA,92009,0,2,No,N,Urban,0
2004,May,472500,216,"RABOBANK, NATIONAL ASSOCIATION",CA,SALINAS,93901,0,3,No,N,Urban,1
2004,March,50000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,91602,1,1,No,Y,Urban,0
2004,July,15000,72,"CITIBANK, N.A.",CA,LOS ANGELES,90043,0,1,No,Y,Urban,0
2004,January,150000,96,FIRST NORTHERN BANK OF DIXON,CA,VACAVILLE,95696,0,19,No,N,Urban,0
2004,February,5000,84,BANK OF AMERICA NATL ASSOC,CA,LOS ANGELES,90067,0,1,No,Y,Urban,0
2004,March,50000,84,CAPITAL ONE NATL ASSOC,CA,YORBA LINDA,92887,1,6,No,N,Urban,0
2004,July,27626,82,"CITIBANK, N.A.",CA,PINOLE,94564,0,2,No,Y,Urban,0
