id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
92025-16692624,9,303405,11337,USA,7/13/21,0,0,Listed for sale,1626130000000.0,444000,330,Escondido,CA,1991,820 E 3rd Ave APT 2,92025.0,-117.0701218,33.12387848,0,"""Come live your best life at Grand View Villas!  This beauty offers great views tons of storage gorgeous flooring throughout separate living and family rooms for ease of daily living in-unit laundry and a serene patio where you can sip your favorite beverage and unwind.  The kitchen has been upgraded to feature crisp white cabinets with upgraded drawers granite countertops accented by a mosaic mini-subway tile backsplash and stainless steel appliances.  The family room can also be used as a home office - perfect in these current times of work-from-home opportunities.  Dual primary suites add convenience and comfort.  The attached 2 car garage makes parking a breeze and adds extra storage space. Tons of storage throughout with large storage closets on both balconies. Leave the car at home and head over to TJ Tacos or visit Cruisin Grand on Friday nights where you can gaze at vintage and modern day cars on display and various vendors. Close to miles of trails for you to explore or expand your mind at nearby Palomar College.  Dont let this opportunity pass you by! Sewer:  Sewer Connected Topography: SSLP""",USD,1344,1344.0,sqft,3,2,0,1,2,1,Three Or More,0,1,0,0,CONDO,San Diego County
92025-16692844,9,303406,11337,USA,7/13/21,0,0,Listed for sale,1626130000000.0,540000,536,Escondido,CA,1959,1126 E 5th Ave,92025.0,-117.0647583,33.12332916,0,This Escondido home has one story. Sewer:  Sewer Connected Topography: LL,USD,1008,1008.0,sqft,1,2,0,0,0,0,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92027-16687896,9,303408,11337,USA,7/13/21,0,0,Price change,1625960000000.0,589000,517,Escondido,CA,1961,720 N Ash St,92027.0,-117.0694122,33.13524628,0,Charming well maintained single story 4/2 home with private curb appeal great location close to all shopping park schools and restaurants easy access to freeways. No Popcorn ceilings kitchen has granite counters newer dishwasher Large enough for RV backyard with plenty of storage and sheds Hot tub vegetable garden lots of fruit trees fully fenced with remote controlled gate to the backyard. Newer sprinkler system Newer dual pane widows security screen doors and more... A must see!!! Equipment:  Shed(s) Sewer:  Public Sewer Topography: LL,USD,1140,1140.0,sqft,2,4,0,1,0,0,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92027-79570234,9,303409,11337,USA,7/13/21,0,0,Listed for sale,1626130000000.0,894000,264,Escondido,CA,2007,2905 Burnet Dr,92027.0,-117.0389786,33.15437317,0,"""Don’t miss this move-in ready Eureka Springs home featuring soaring ceilings large windows providing tons of natural light! Brick entryway leads into a bright spacious open floor plan that extends even more thanks to high 14 foot ceilings. Enjoy your fully upgraded kitchen 5 accommodating bedrooms one downstairs and four upstairs elegant master bath & your very own backyard paradise. No neighbors behind creates a perfect entertainers backyard. Equipment:  Range/Oven Sewer:  Sewer Available Sewer Connected Topography: LL Guest House Est. SQFT: 0 Frontage:  Open Space""",USD,3382,3382.0,sqft,4,5,0,1,3,1,Two,0,0,0,0,SINGLE_FAMILY,San Diego County
92026-16681450,9,303410,11337,USA,7/12/21,0,0,Listing removed,1569630000000.0,495000,385,Escondido,CA,1986,1013 Glenwood Way,92026.0,-117.0827484,33.16773605,0,"""Neighborhood living at its finest! Welcome home to this beautifully upgraded house. Large kitchen with granite countertops custom cabinetry stainless steel appliances and huge pantry. Bathrooms have been updated with large tub in master and upgraded cabinetry and granite. Dual pane vinyl windows whole house fan and water filtration system. Front yard is a gardeners dream with a designated pollinator garden and citrus trees. The soil has been organically amended and is home to a wide variety of wild flowers and Monarch butterfly friendly plants. NO HOA. Home includes Tesla EV plug Ring Cameras at front door and garge newer roof water heater and carpet. Home is walking distance to elementary and middle schools as well as walking trails Deer Park Buddhist Monestary and High Flying Trapeze School.""",USD,1286,1286.0,sqft,2,3,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
92027-16693888,9,303411,11337,USA,7/9/21,0,0,Listed for sale,1625790000000.0,325000,339,Escondido,CA,1981,2041 E Grand Ave UNIT 20,92027.0,-117.0483322,33.13458633,0,Nice downstairs condo with lovely front and back patios.  Great floor plan with 2 bedrooms and 2 full baths plus the private back patio leads to the one car garage. Sit and relax on the front patio or take a dip in the nearby community pool.  WELCOME HOME!,USD,959,959.0,sqft,2,2,0,1,1,1,One,0,1,0,0,CONDO,San Diego County
92027-16683138,9,303412,11337,USA,7/9/21,0,0,Sold,1506040000000.0,435000,274,Escondido,CA,1969,743 Jonathon Pl,92027.0,-117.0495377,33.14883804,0,Charming 3 bed 2 bath house in a quite well maintained cul-de-sac. Very family oriented. New features include: backyard fence retaining wall widened driveway and new roof installed in 2018. Large shed located in backyard for lots of extra storage. Less than 2 miles from shopping grocery stores restaurants and a dog park. Dixon lake located only a mile away with fishing allowed. Other activities close by include: hiking horseback riding golf and much more! No HOA fees!,USD,1588,1588.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92123-16919532,9,303764,54296,USA,7/13/21,0,0,Sold,1619740000000.0,645000,467,San Diego,CA,1960,8662 Glenhaven St,92123.0,-117.1415253,32.80580521,0,Great updated home centrally located in Sierra Mesa.  Close to all that San Diego has to offer.  The property features 3 bedrooms and two baths.  The home has been remodeled to include updated electrical wiring new kitchen with custom cabinets quartz countertops new light fixtures new bathroom vanities new flooring new interior & exterior paint and newer windows.  Home has A/C and is ready to keep your buyers cool this summer.  Come see this property before its too late!,USD,1381,1381.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92111-16929778,9,303765,54296,USA,7/11/21,0,0,Price change,1626130000000.0,369000,394,San Diego,CA,1975,3230 Ashford St UNIT F,92111.0,-117.1599655,32.8029747,0,This is your perfect ideal starter home or first investment opportunity! This property features 2 bedroom 1.5 bathroom with an assigned parking spot. Located centrally in SD walking distance to schools restaurants and shopping centers; direct access to freeways and 15 mins to down town SD and beaches. Bring your dream kitchen and bathroom plans and make this your perfect home. Endless options ex. make a dual entrance kitchen and convert 1/2 bath downstairs in to a full bath (in complex units have done it) No one living above you; complex features community pool heated spa and clubhouse. Newer flooring and recently painted downstairs. Community is pet friendly.,USD,936,936.0,sqft,2,2,0,1,0,0,Multi/Split,0,1,0,0,CONDO,San Diego County
92123-63775307,9,303766,54296,USA,7/7/21,0,0,Price change,1625700000000.0,530000,526,San Diego,CA,2005,4938 Haight Trl,92123.0,-117.1373062,32.8271637,0,Looking for a modern living with a central location in San Diego? This beautiful Tribeca condo with an attached 2 car garage and a low HOA fee offers all your needs centrally located in San Diego Spectrum with convenient access to freeways restaurants shopping and Centrum Dog Park.  When you enter this sweet home seven steps from the entryway takes you to the single level condo. Tile flooring in entry kitchen and bathrooms with warm laminate flooring throughout the rest of the home. The kitchen comes with desirable granite countertops and backsplash along with oak cabinetry and SS appliance. The open design of kitchen living/dining areas plus balcony provides a great setting for entertaining. A great home with affordable price for both home buyers and investors! Equipment:  DryerFire SprinklersGarage Door Opener Range/Oven Washer Sewer:  Sewer Connected Topography: LL,USD,1008,1008.0,sqft,2,2,0,1,2,1,One,0,1,0,0,CONDO,San Diego County
92123-16931853,9,303767,54296,USA,7/6/21,0,0,Listed for sale,1625530000000.0,829999,542,San Diego,CA,1958,3017 Melbourne Dr,92123.0,-117.1270676,32.79852676,0,Welcome to this beautifully remodeled home in desirable Serra Mesa! This home offers 3 bedrooms 2 baths and a large den! New Kitchen baths flooring windows and fresh paint throughout! Close access to the 8 805 15 & 163 freeways! This home sweet home has central AC leased solar panels and more. Come see the finishing designer touches for yourself! Equipment:  Range/Oven Sewer:  Sewer Connected Topography: LL,USD,1531,1531.0,sqft,2,3,0,1,0,0,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92123-16919259,9,303768,54296,USA,7/6/21,0,0,Listed for sale,1625530000000.0,859000,622,San Diego,CA,1959,8853 Heraldry St,92123.0,-117.1379547,32.80708313,0,"""Serra Mesa in Style!  Move right into this charming home located on a quaint quiet street. Your fully modernized home features stylish finishes great curb appeal a functional floor plan and a modern kitchen. Relax in your designer home designed to be both beautiful and functional inside and out. Enjoy the San Diego lifestyle while entertaining all year long in your backyard under the stars or your covered patio. Centrally located to everything in Americas Finest City. Come Enjoy! Equipment: Garage Door Opener Range/Oven Sewer:  Sewer Connected Topography: LL""",USD,1381,1381.0,sqft,2,3,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92123-16930203,9,303769,54296,USA,7/6/21,0,0,Listed for sale,1625530000000.0,795000,586,San Diego,CA,1958,8511 Neva Ave,92123.0,-117.1450043,32.7994194,0,"""Dont miss out on this move-in ready single story 4 bedroom 2 bath home! New floors and paint throughout the house and renovated kitchen! Large primary bedroom with private ensuite bathroom. The sunny backyard includes lime tree and vegetable garden to enjoy year round. Attached 2 car garage. Solar w/ Power Purchase Agreement Transferable to Buyer! Located in the prime area of Serra Mesa its just minutes from the bay downtown shopping and new San Diego State development. Equipment: Garage Door Opener Range/Oven Sewer:  Sewer Connected Topography: LL""",USD,1356,1356.0,sqft,2,4,0,1,2,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
92123-16931513,9,303770,54296,USA,7/2/21,0,0,Listed for sale,1625700000000.0,999000,461,San Diego,CA,1999,2908 W Canyon Ave,92123.0,-117.1200027,32.79938889,0,**Back On The Market - No fault of the Sellers. Buyers unable to perform.** Must see home. Welcome Home to the highly sought after community of Stonecrest Village. This neighborhood is a hidden gem tucked away but so close to everything San Diego has to offer. This home has been meticulously maintained and upgraded throughout. Counter tops are granite marble Flooring is wood plank and travertine stone throughout. Custom Closets two large  bedrooms with en suite. All neutral colors in designer paint wood shutters throughout and WOW to the cathedral ceilings and open layout! This home is light and bright truly stunning. A MUST SEE too much to list. Enjoy the lush private backyard with plenty of space for those summer bbq’s! beautiful flagstone and your built in bbq are ready to enjoy! New AC unit owned Solar Panels attic fan custom light fixtures throughout and did I mention the totally finished garage with custom storage closets and epoxy flooring with built in desk! The garage looks like a home!!! Come see this gorgeous house before it goes. Equipment: Garage Door Opener Range/Oven Sewer:  Sewer Available Topography: GSL,USD,2166,2166.0,sqft,3,3,0,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
